,riotIdGameName,games_played,win_y,challenges.damagePerMinute,challenges.dodgeSkillShotsSmallWindow,challenges.goldPerMinute,challenges.kda,challenges.killParticipation,challenges.laneMinionsFirst10Minutes,challenges.quickSoloKills,challenges.saveAllyFromDeath,challenges.skillshotsDodged,challenges.survivedSingleDigitHpCount,challenges.teamDamagePercentage,challenges.visionScorePerMinute,assists,assistMePings,championId,damageDealtToBuildings,damageDealtToObjectives,dangerPings,enemyMissingPings,kills,deaths,dragonKills,challenges.earlyLaningPhaseGoldExpAdvantage,challenges.laningPhaseGoldExpAdvantage,champExperience,goldEarned,neutralMinionsKilled,totalAllyJungleMinionsKilled,totalEnemyJungleMinionsKilled,totalMinionsKilled,challenges.maxCsAdvantageOnLaneOpponent,gameDuration,challenges.turretPlatesTaken,challenges.soloKills,challenges.damageTakenOnTeamPercentage,totalTimeSpentDead,champLevel,challenges.maxLevelLeadLaneOpponent,totalHealsOnTeammates,challenges.effectiveHealAndShielding,totalTimeCCDealt,challenges.wardTakedownsBefore20M,junglecsPerMinute,csPerMinute,timeDead,role,games_played_norm,win_y_norm,challenges.damagePerMinute_norm,challenges.dodgeSkillShotsSmallWindow_norm,challenges.goldPerMinute_norm,challenges.kda_norm,challenges.killParticipation_norm,challenges.laneMinionsFirst10Minutes_norm,challenges.quickSoloKills_norm,challenges.saveAllyFromDeath_norm,challenges.skillshotsDodged_norm,challenges.survivedSingleDigitHpCount_norm,challenges.teamDamagePercentage_norm,challenges.visionScorePerMinute_norm,assists_norm,assistMePings_norm,championId_norm,damageDealtToBuildings_norm,damageDealtToObjectives_norm,dangerPings_norm,enemyMissingPings_norm,kills_norm,deaths_norm,dragonKills_norm,challenges.earlyLaningPhaseGoldExpAdvantage_norm,challenges.laningPhaseGoldExpAdvantage_norm,champExperience_norm,goldEarned_norm,neutralMinionsKilled_norm,totalAllyJungleMinionsKilled_norm,totalEnemyJungleMinionsKilled_norm,totalMinionsKilled_norm,challenges.maxCsAdvantageOnLaneOpponent_norm,gameDuration_norm,challenges.turretPlatesTaken_norm,challenges.soloKills_norm,challenges.damageTakenOnTeamPercentage_norm,totalTimeSpentDead_norm,champLevel_norm,challenges.maxLevelLeadLaneOpponent_norm,totalHealsOnTeammates_norm,challenges.effectiveHealAndShielding_norm,totalTimeCCDealt_norm,challenges.wardTakedownsBefore20M_norm,junglecsPerMinute_norm,csPerMinute_norm,timeDead_norm
25,3bdosh,1,0.0,1244.3747647496732,1.0,709.9761794337162,1.4166666666666667,0.5151515151515151,23.0,0.0,0.0,46.0,0.0,0.2637104422345876,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,,,13863.0,10820.0,0.0,0.0,0.0,37.0,,914.0,0.0,1.0,0.1984004318021357,241.0,15.0,,0.0,0.0,26.0,0.0,0.0,2.428884026258206,0.2636761487964989,aram,0.0,0.0,0.41259263214724423,0.05555555555555555,0.5861726603113236,0.0634057971014493,0.322224766059139,0.5789473684210527,0.0,0.0,0.28378378378378377,0.0,0.8740534968244428,0.0,0.16216216216216217,0.0,0.0018115942028985507,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.0,,,0.32630354670218015,0.39724072165266605,0.0,0.0,0.0,0.38636363636363635,,0.37568058076225047,0.0,0.5,0.5075600940656315,0.48957562152222195,0.6666666666666666,,0.0,0.0,0.05327868852459016,0.0,0.0,0.5634890851977603,0.7699987616699163
26,3olmaDz ,1,100.0,1603.203999964041,1.0,748.032371882675,8.8,0.8,21.0,0.0,0.0,87.0,0.0,0.22996048093859,0.0,27.0,0.0,420.0,1862.0,1862.0,0.0,0.0,17.0,5.0,0.0,,,23831.0,16735.0,0.0,0.0,0.0,56.0,,1342.0,0.0,0.0,0.2734612711032544,154.0,18.0,,0.0,0.0,563.0,0.0,0.0,2.503725782414307,0.1147540983606557,aram,0.0,1.0,0.5837312167504605,0.05555555555555555,0.718519929227171,1.0,0.9054933124504998,0.5263157894736842,0.0,0.0,0.5608108108108109,0.0,0.7305849978556893,0.0,0.5945945945945946,0.0,0.7554347826086957,0.47935577878580365,0.47935577878580365,0.0,0.0,0.8,0.2,0.0,,,0.7384405855752864,0.8535971533851384,0.0,0.0,0.0,0.6022727272727273,,0.764065335753176,0.0,0.0,0.8420850846502396,0.281804504095718,1.0,,0.0,0.0,1.0,0.0,0.0,0.5823033531679458,0.2165722593934878
27,3rdna Jr,1,0.0,3072.714451478568,0.0,747.1512652617778,7.090909090909091,0.8666666666666667,26.0,1.0,1.0,15.0,0.0,0.2406715142582103,0.0,56.0,0.0,61.0,882.0,882.0,0.0,1.0,22.0,11.0,0.0,,,33067.0,19417.0,0.0,0.0,0.0,63.0,,1559.0,0.0,1.0,0.1116733981723793,308.0,18.0,,0.0,7454.6845703125,497.0,0.0,0.0,2.4246311738293778,0.1975625400898011,aram,0.0,0.0,1.0,0.0,0.7154557221324698,0.9268774703557312,1.0,0.6578947368421053,1.0,1.0,0.07432432432432433,0.0,0.7761167796344276,0.0,1.0,0.0,0.10507246376811594,0.22706326363538068,0.22706326363538068,0.0,0.3333333333333333,1.0,0.6,0.0,,,1.0,1.0,0.0,0.0,0.0,0.6818181818181818,,0.9609800362976406,0.0,0.5,0.12104216569505384,0.6495832636782652,1.0,,0.0,1.0,1.0,0.0,0.0,0.5624199720536656,0.5243063130880118
28,404 AimNotFound,1,100.0,1737.4394848282757,0.0,735.3874861260007,4.0,0.6285714285714286,14.0,0.0,0.0,28.0,0.0,0.1754171314802441,0.0,34.0,0.0,887.0,4446.0,4446.0,0.0,0.0,10.0,11.0,0.0,,,17461.0,11497.0,0.0,0.0,0.0,23.0,,937.0,0.0,1.0,0.2638251211571191,253.0,17.0,,0.0,0.0,64.0,0.0,0.0,1.472785485592316,0.2700106723585913,aram,0.0,1.0,0.6477529536344893,0.0,0.674545059752426,0.4565217391304348,0.554468472980927,0.34210526315789475,0.0,0.0,0.16216216216216217,0.0,0.49872539935460747,0.0,0.7837837837837838,0.0,1.0,1.0,1.0,0.0,0.0,0.45,0.6,0.0,,,0.47506649472238843,0.4494728948196794,0.0,0.0,0.0,0.22727272727272727,,0.39655172413793105,0.0,0.5,0.7991394821227875,0.5182337066844983,0.8888888888888888,,0.0,0.0,0.13114754098360656,0.0,0.0,0.3231380422255424,0.793539219300579
29,40ozTumbler,1,100.0,1486.3554311615223,0.0,689.6151511133429,4.75,0.7307692307692307,19.0,0.0,0.0,20.0,0.0,0.2260677170510369,0.0,33.0,0.0,115.0,2659.0,2659.0,0.0,0.0,5.0,8.0,0.0,,,14200.0,9809.0,0.0,0.0,0.0,31.0,,853.0,0.0,0.0,0.1916613245549443,162.0,15.0,,0.0,0.0,208.0,0.0,0.0,2.180539273153576,0.1899179366940211,aram,0.0,1.0,0.528001926282174,0.0,0.5153635142273109,0.5706521739130435,0.763733281126249,0.47368421052631576,0.0,0.0,0.10810810810810811,0.0,0.7140371568999948,0.0,0.7567567567567568,0.0,0.2028985507246377,0.684536528352015,0.684536528352015,0.0,0.0,0.2,0.4,0.0,,,0.34023715245059877,0.3192396476912916,0.0,0.0,0.0,0.3181818181818182,,0.3203266787658802,0.0,0.0,0.47752579376462534,0.30090989420390224,0.6666666666666666,,0.0,0.0,0.4262295081967213,0.0,0.0,0.5010583650506469,0.49589731585600244
30,420 Er3n Yeager,1,100.0,1860.8802850745449,0.0,590.9039747145206,1.9230769230769231,0.4716981132075472,0.0,0.0,0.0,53.0,0.0,0.2201995217217707,0.0,15.0,0.0,7.0,208.0,208.0,0.0,1.0,10.0,13.0,0.0,,,19124.0,12383.0,0.0,0.0,0.0,4.0,,1257.0,0.0,2.0,0.1719604898931016,358.0,18.0,,0.0,0.0,17.0,0.0,0.0,0.1909307875894988,0.284805091487669,aram,0.0,1.0,0.7066263166808818,0.0,0.17207760549179274,0.14046822742474918,0.2332476293153747,0.0,0.0,0.0,0.3310810810810811,0.0,0.6890919082769953,0.0,0.2702702702702703,0.0,0.007246376811594203,0.05354779913396732,0.05354779913396732,0.0,0.3333333333333333,0.45,0.7333333333333333,0.0,,,0.5438249112197776,0.5178299190825654,0.0,0.0,0.0,0.011363636363636364,,0.6869328493647913,0.0,1.0,0.38972473010580705,0.7689919518544169,1.0,,0.0,0.0,0.03483606557377049,0.0,0.0,0.000896034211141758,0.8485184759509854
31,420 iiTzHaise,1,100.0,1260.6607755868051,1.0,692.0356122127685,2.833333333333333,0.6415094339622641,8.0,0.0,0.0,76.0,0.0,0.1491750447700029,0.0,22.0,0.0,82.0,1279.0,1279.0,0.0,0.0,12.0,12.0,0.0,,,19600.0,14502.0,0.0,0.0,0.0,13.0,,1257.0,0.0,1.0,0.2864022202165687,317.0,18.0,,0.0,0.0,379.0,0.0,0.0,0.6205250596658711,0.2521877486077963,aram,0.0,1.0,0.42036001721505883,0.05555555555555555,0.523781103991596,0.2789855072463768,0.5809609136956116,0.18421052631578946,0.0,0.0,0.4864864864864865,0.0,0.38717229986786356,0.0,0.4594594594594595,0.0,0.1431159420289855,0.329267476405501,0.329267476405501,0.0,0.0,0.55,0.6666666666666666,0.0,,,0.5635056125142799,0.6813158495713412,0.0,0.0,0.0,0.11363636363636363,,0.6869328493647913,0.0,0.5,0.8997592449793105,0.6710768275499726,1.0,,0.0,0.0,0.7766393442622951,0.0,0.0,0.108890583890649,0.727305385406442
32,44sw33ts,1,0.0,933.9870270167092,0.0,630.1977878900044,15.333333333333334,0.9019607843137256,8.0,0.0,26.0,21.0,0.0,0.1364523878499976,0.0,38.0,0.0,16.0,0.0,0.0,0.0,4.0,8.0,3.0,0.0,,,20264.0,13051.0,0.0,0.0,0.0,15.0,,1242.0,0.0,0.0,0.0808742231682253,91.0,18.0,,20943.0,24899.05078125,403.0,0.0,0.0,0.7246376811594203,0.073268921095008,aram,0.0,0.0,0.2645575421912105,0.0,0.3087289235667597,1.0,1.0,0.18421052631578946,0.0,1.0,0.11486486486486487,0.0,0.33308926032896946,0.0,0.8918918918918919,0.0,0.02355072463768116,0.0,0.0,0.0,1.0,0.35,0.06666666666666667,0.0,,,0.5909593638998881,0.5693677206712875,0.0,0.0,0.0,0.13636363636363635,,0.6733212341197822,0.0,0.0,0.0,0.13134955699376685,1.0,,1.0,1.0,0.8258196721311475,0.0,0.0,0.135063176043251,0.06240438107558932
33,46Kazuki,1,0.0,1347.8373535654853,2.0,612.4615988061621,1.68,0.6176470588235294,11.0,0.0,0.0,64.0,0.0,0.1407630978666463,0.0,36.0,0.0,57.0,55.0,55.0,0.0,1.0,6.0,25.0,0.0,,,25974.0,15350.0,0.0,0.0,0.0,38.0,,1503.0,0.0,0.0,0.3379158592109332,674.0,18.0,,225.0,225.15875244140625,591.0,0.0,0.0,1.5169660678642714,0.4484364604125083,aram,0.0,0.0,0.46193766669757746,0.1111111111111111,0.24704812905822193,0.10347826086956521,0.5320992430147288,0.2631578947368421,0.0,0.0,0.40540540540540543,0.0,0.35141375824925297,0.0,0.8378378378378378,0.0,0.09782608695652174,0.014159273809462514,0.014159273809462514,0.0,0.3333333333333333,0.25,1.0,0.0,,,0.8270450874116694,0.7467410827258867,0.0,0.0,0.0,0.3977272727272727,,0.9101633393829401,0.0,0.0,1.0,1.0,1.0,,0.11921287711006792,0.043393688211833495,1.0,0.0,0.0,0.33424448008370367,1.0
34,4700hp329Armor,1,0.0,2011.773858618226,24.0,605.9788423524753,1.6666666666666667,0.5625,25.0,0.0,0.0,213.0,0.0,0.1899157226257123,0.0,28.0,0.0,120.0,1322.0,1322.0,0.0,0.0,17.0,27.0,0.0,,,48193.0,23925.0,0.0,0.0,0.0,99.0,,2368.0,0.0,2.0,0.2867965689337087,886.0,18.0,,0.0,0.0,433.0,0.0,0.0,2.5084459459459456,0.3741554054054054,aram,0.0,0.0,0.7785928959551698,1.0,0.22450317496585578,0.10144927536231886,0.41917764943536256,0.631578947368421,0.0,0.0,1.0,0.0,0.5603577991834232,0.0,0.6216216216216216,0.0,0.21195652173913043,0.3403374541110808,0.3403374541110808,0.0,0.0,0.8,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.901516745989379,1.0,1.0,,0.0,0.0,0.8872950819672131,0.0,0.0,0.5834899423944482,1.0
35,4ndreasKieling,1,100.0,2547.144507353709,17.0,878.2692028205383,5.2727272727272725,0.8169014084507042,47.0,1.0,0.0,145.0,0.0,0.2716913874558569,0.0,32.0,0.0,15.0,3634.0,3634.0,0.0,0.0,26.0,11.0,0.0,,,25293.0,18283.0,0.0,0.0,0.0,116.0,,1248.0,0.0,1.0,0.2218468010499797,294.0,18.0,,0.0,0.0,0.0,6.0,0.0,5.576923076923077,0.235576923076923,aram,0.0,1.0,1.0,0.9444444444444444,1.0,0.650197628458498,0.9401013952151055,1.0,1.0,0.0,0.9527027027027027,0.0,0.9079798833232366,0.0,0.7297297297297297,0.0,0.021739130434782608,0.9355418367924868,0.9355418367924868,0.0,0.0,1.0,0.6,0.0,,,0.7988884538369718,0.9730290648512192,0.0,0.0,0.0,1.0,,0.6787658802177858,0.0,0.5,0.6120539489826169,0.6161488309889427,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.6655759702757017
36,4spyhxia,1,0.0,923.5680101938688,0.0,660.8511155577207,1.4545454545454546,0.5161290322580645,23.0,0.0,0.0,10.0,0.0,0.1762884884803736,0.0,9.0,4.0,1.0,590.0,590.0,0.0,3.0,7.0,11.0,0.0,,,12350.0,10186.0,0.0,0.0,0.0,39.0,,924.0,0.0,0.0,0.116451150424446,236.0,14.0,,0.0,955.6484375,107.0,0.0,0.0,2.5324675324675323,0.2554112554112554,aram,0.0,0.0,0.259588337853797,0.0,0.4153313958305301,0.0691699604743083,0.324226373974003,0.5789473684210527,0.0,0.0,0.04054054054054054,0.0,0.502429471183849,0.0,0.10810810810810811,1.0,0.0,0.15189039177423425,0.15189039177423425,0.0,1.0,0.3,0.6,0.0,,,0.2637470318732265,0.3483261015819327,0.0,0.0,0.0,0.4090909090909091,,0.38475499092558985,0.0,0.0,0.14233525996391022,0.47763475270460676,0.5555555555555556,,0.0,0.1841772078027146,0.2192622950819672,0.0,0.0,0.5895286644808657,0.7392846328723583
37,5ainsburys,1,100.0,1561.6594403224124,3.0,626.1807078587096,2.5789473684210527,0.7205882352941176,13.0,0.0,0.0,64.0,0.0,0.1886050834267491,0.0,37.0,0.0,20.0,4117.0,4117.0,0.0,0.0,12.0,19.0,0.0,,,37203.0,20101.0,0.0,0.0,0.0,62.0,,1925.0,0.0,0.0,0.1287104986101925,580.0,18.0,,0.0,0.0,235.0,0.0,0.0,1.932467532467532,0.3012987012987013,aram,0.0,1.0,0.5639171201348803,0.16666666666666666,0.294758803674411,0.2402745995423341,0.7428862176962123,0.3157894736842105,0.0,0.0,0.40540540540540543,0.0,0.5547863723922714,0.0,0.8648648648648649,0.0,0.030797101449275364,1.0,1.0,0.0,0.0,0.55,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.6704545454545454,,1.0,0.0,0.0,0.19697171719773116,1.0,1.0,,0.0,0.0,0.48155737704918034,0.0,0.0,0.4386962767618205,0.9098122921515902
38,69Smokey,1,100.0,1909.5474596249544,0.0,664.7341920248158,3.375,0.6923076923076923,4.0,0.0,1.0,47.0,0.0,0.1808464549483559,0.0,41.0,0.0,223.0,637.0,637.0,0.0,0.0,13.0,16.0,0.0,,,30650.0,17617.0,0.0,0.0,0.0,15.0,,1590.0,0.0,1.0,0.3655093109473517,459.0,18.0,,483.0,2475.335693359375,170.0,0.0,0.0,0.5660377358490566,0.2886792452830188,aram,0.0,1.0,0.7298374448494632,0.0,0.4288354941740702,0.36141304347826086,0.6849777081683323,0.07894736842105263,0.0,1.0,0.2905405405405405,0.0,0.5218050373297243,0.0,0.972972972972973,0.0,0.39855072463768115,0.16399013484777494,0.16399013484777494,0.0,0.0,0.6,0.9333333333333333,0.0,,,1.0,0.9216455680576728,0.0,0.0,0.0,0.13636363636363635,,0.9891107078039928,0.0,0.5,1.0,1.0,1.0,,0.25591030952961247,0.4770587158285666,0.3483606557377049,0.0,0.0,0.09519316197113077,0.8629156681597044
39,69latrickcity,1,0.0,1375.4414743520342,11.0,629.2658532814376,2.833333333333333,0.4722222222222222,16.0,0.0,0.0,85.0,0.0,0.1610760563435203,0.0,29.0,0.0,17.0,531.0,531.0,0.0,0.0,5.0,12.0,0.0,,,27228.0,15207.0,0.0,0.0,0.0,61.0,,1449.0,0.0,0.0,0.1010197803188133,274.0,18.0,,0.0,0.0,461.0,0.0,0.0,2.525879917184265,0.189095928226363,aram,0.0,0.0,0.4751030659934402,0.6111111111111112,0.30548795298313114,0.2789855072463768,0.23432081846469638,0.39473684210526316,0.0,0.0,0.5472972972972973,0.0,0.43776258800738754,0.0,0.6486486486486487,0.0,0.025362318840579712,0.13670135259681082,0.13670135259681082,0.0,0.0,0.2,0.6666666666666666,0.0,,,0.8788929853597909,0.7357082898708159,0.0,0.0,0.0,0.6590909090909091,,0.8611615245009074,0.0,0.0,0.07356199567112152,0.568385355718482,1.0,,0.0,0.0,0.944672131147541,0.0,0.0,0.5878726215766163,0.4928425548601241
40,777,1,100.0,475.3742445261788,0.0,571.3916546695638,4.875,0.78,2.0,0.0,3.0,39.0,0.0,0.0496071809147385,0.0,38.0,0.0,427.0,573.0,573.0,0.0,0.0,1.0,8.0,0.0,,,19584.0,11362.0,0.0,0.0,0.0,3.0,,1192.0,0.0,0.0,0.156557690557758,201.0,18.0,,4638.0,23761.81640625,189.0,0.0,0.0,0.1510067114093959,0.1686241610738255,aram,0.0,1.0,0.04582859043931781,0.0,0.10421999541623109,0.5896739130434783,0.864540414512383,0.02631578947368421,0.0,1.0,0.23648648648648649,0.0,0.0,0.0,0.8918918918918919,0.0,0.7681159420289855,0.14751388896040038,0.14751388896040038,0.0,0.0,0.0,0.4,0.0,,,0.5628440763363134,0.4390573211453119,0.0,0.0,0.0,0.0,,0.6279491833030852,0.0,0.0,0.3210787976780887,0.3940486709813006,1.0,,1.0,1.0,0.38729508196721313,0.0,0.0,0.0,0.41676504681152793
41,7AMAS,1,100.0,865.0717992844036,2.0,605.4290805403961,2.8,0.5714285714285714,4.0,0.0,1.0,89.0,0.0,0.148379376108091,0.0,17.0,0.0,33.0,1219.0,1219.0,0.0,0.0,11.0,10.0,0.0,,,24946.0,15537.0,0.0,0.0,0.0,10.0,,1539.0,0.0,2.0,0.1885960847911257,249.0,18.0,,144.0,144.4117431640625,535.0,0.0,0.0,0.3898635477582846,0.1617933723196881,aram,0.0,1.0,0.2316893882776387,0.1111111111111111,0.22259127916912033,0.27391304347826084,0.4374601931577361,0.07894736842105263,0.0,1.0,0.5743243243243243,0.0,0.3837899733638472,0.0,0.32432432432432434,0.0,0.05434782608695652,0.31382099588608736,0.31382099588608736,0.0,0.0,0.5,0.5333333333333333,0.0,,,0.7845413879773242,0.7611685810748253,0.0,0.0,0.0,0.07954545454545454,,0.9428312159709619,0.0,1.0,0.4638648846583811,0.5086810116304062,1.0,,0.07629624135044347,0.027831732451171185,1.0,0.0,0.0,0.05090520623080527,0.3913803605482937
42,852SK,1,0.0,1145.8530382436322,0.0,662.6935081326731,3.3,0.7333333333333333,25.0,0.0,0.0,27.0,0.0,0.164536493794456,0.0,24.0,0.0,63.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,,,16609.0,11692.0,0.0,0.0,0.0,44.0,,1058.0,0.0,0.0,0.1584400449295713,227.0,17.0,,0.0,0.0,295.0,0.0,0.0,2.495274102079396,0.2145557655954631,aram,0.0,0.0,0.36560407276512985,0.0,0.4217386481034108,0.35,0.7689836526567769,0.631578947368421,0.0,0.0,0.1554054054054054,0.0,0.4524726424132835,0.0,0.5135135135135135,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.4,0.5333333333333333,0.0,,,0.4398396932456743,0.4645176123493213,0.0,0.0,0.0,0.4659090909090909,,0.5063520871143375,0.0,0.0,0.3294679202134979,0.45614118883289945,0.8888888888888888,,0.0,0.0,0.6045081967213115,0.0,0.0,0.5801787079593579,0.5874568091124045
43,963V,1,100.0,2570.5045857771006,0.0,705.40398549836,4.357142857142857,0.6777777777777778,34.0,0.0,0.0,37.0,0.0,0.2239023335147263,0.0,41.0,0.0,103.0,4274.0,4274.0,0.0,0.0,20.0,14.0,0.0,,,35592.0,21024.0,0.0,0.0,0.0,110.0,,1788.0,0.0,1.0,0.1486136292343453,497.0,18.0,,0.0,0.0,114.0,0.0,0.0,3.691275167785234,0.2779642058165548,aram,0.0,1.0,1.0,0.0,0.5702720317576507,0.5108695652173912,0.6552256028286748,0.868421052631579,0.0,0.0,0.22297297297297297,0.0,0.7048322774359411,0.0,0.972972972972973,0.0,0.18115942028985507,1.0,1.0,0.0,0.0,0.95,0.8,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.5,0.28567435690495474,1.0,1.0,,0.0,0.0,0.2336065573770492,0.0,0.0,0.8808382020509147,0.8230962673636232
44,9parz9,1,100.0,1883.450799568879,1.0,773.5917013859223,3.727272727272727,0.7735849056603774,35.0,0.0,0.0,47.0,0.0,0.2303250108020842,0.0,26.0,0.0,15.0,3894.0,3894.0,0.0,0.0,15.0,11.0,0.0,,,20137.0,15961.0,0.0,0.0,0.0,102.0,,1237.0,0.0,0.0,0.128778056331301,272.0,18.0,,0.0,0.0,19.0,0.0,0.0,4.947453516572352,0.2198868229587712,aram,0.0,1.0,0.7173910078633577,0.05555555555555555,0.8074071046746868,0.4150197628458498,0.8514045793246852,0.8947368421052632,0.0,0.0,0.2905405405405405,0.0,0.7321345863688766,0.0,0.5675675675675675,0.0,0.021739130434782608,1.0,1.0,0.0,0.0,0.7,0.6,0.0,,,0.5857084204872792,0.7938811976520981,0.0,0.0,0.0,1.0,,0.6687840290381125,0.0,0.0,0.19727280290671284,0.563609008191436,1.0,,0.0,0.0,0.0389344262295082,0.0,0.0,1.0,0.607268169628701
45,A DrunK DucK,1,0.0,1163.7999848390148,0.0,728.490124158653,2.3,0.6216216216216216,2.0,0.0,0.0,48.0,0.0,0.1611703317381423,0.0,11.0,2.0,234.0,439.0,439.0,0.0,0.0,12.0,10.0,0.0,,,10103.0,9808.0,0.0,0.0,0.0,2.0,,807.0,0.0,2.0,0.2174812233813562,200.0,13.0,,19.0,19.05029296875,30.0,0.0,0.0,0.1486988847583643,0.2478314745972738,aram,0.0,0.0,0.3741636179104645,0.0,0.6505582402531599,0.1978260869565217,0.5402377362456741,0.02631578947368421,0.0,0.0,0.2972972972972973,0.0,0.438163345484929,0.0,0.16216216216216217,1.0,0.41847826086956524,0.11301674913370988,0.11301674913370988,0.0,0.0,0.55,0.5333333333333333,0.0,,,0.17084254488006143,0.3191624952937037,0.0,0.0,0.0,0.0,,0.27858439201451907,0.0,1.0,0.59259780058233,0.39166049721777757,0.4444444444444444,,0.010066865178183513,0.0036714649751185945,0.06147540983606557,0.0,0.0,0.0,0.7111165303541153
46,A Lack of Color,1,0.0,1805.818035811866,0.0,694.123646340827,2.466666666666667,0.6491228070175439,15.0,0.0,0.0,35.0,0.0,0.2304219696918662,0.0,22.0,0.0,1.0,2103.0,2103.0,0.0,2.0,15.0,15.0,0.0,,,21300.0,14328.0,0.0,0.0,0.0,34.0,,1238.0,0.0,0.0,0.1220260533392022,404.0,18.0,,0.0,3249.95849609375,120.0,1.0,0.0,1.6478190630048466,0.3263327948303716,aram,0.0,0.0,0.6803651470795398,0.0,0.5310426190425899,0.22318840579710147,0.5965503981804957,0.3684210526315789,0.0,0.0,0.20945945945945946,0.0,0.732546751178688,0.0,0.4594594594594595,0.0,0.0,0.5413991422054485,0.5413991422054485,0.0,0.6666666666666666,0.7,0.8666666666666667,0.0,,,0.6337938314232165,0.6678913323910453,0.0,0.0,0.0,0.3522727272727273,,0.6696914700544465,0.0,0.0,0.167181029907774,0.8788479449764764,1.0,,0.0,0.6263477841821474,0.2459016393442623,1.0,0.0,0.3671392629124396,1.0
47,A Pissed off Zed,1,0.0,1115.3886074740544,15.0,614.6524703047027,2.15,0.5584415584415584,15.0,0.0,0.0,166.0,0.0,0.1324458871986965,0.0,31.0,1.0,19.0,1082.0,1082.0,0.0,6.0,12.0,20.0,0.0,,,29784.0,17974.0,0.0,0.0,0.0,30.0,,1754.0,0.0,2.0,0.3592897292143404,612.0,18.0,,0.0,0.0,273.0,0.0,0.0,1.026225769669327,0.3489167616875712,aram,0.0,0.0,0.3510744886315139,0.8333333333333334,0.254667279601627,0.175,0.41086740228882906,0.3684210526315789,0.0,0.0,1.0,0.0,0.31605793310704255,0.0,0.7027027027027027,1.0,0.028985507246376812,0.2785515320334262,0.2785515320334262,0.0,1.0,0.55,1.0,0.0,,,0.9845733897899333,0.9491889739965558,0.0,0.0,0.0,0.3068181818181818,,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.5594262295081968,0.0,0.0,0.2108785952058709,1.0
48,A Solid Giggle,1,0.0,2043.370565918473,0.0,678.6052812594974,2.95,0.5959595959595959,29.0,0.0,0.0,45.0,0.0,0.2375588367455313,0.0,39.0,0.0,17.0,2274.0,2274.0,0.0,0.0,20.0,20.0,0.0,,,38263.0,21674.0,0.0,0.0,0.0,104.0,,1916.0,0.0,0.0,0.2158144277529889,596.0,18.0,,0.0,0.0,811.0,2.0,0.0,3.25678496868476,0.3110647181628392,aram,0.0,0.0,0.7936625035423439,0.0,0.4770747072682415,0.29673913043478267,0.4876910203545604,0.7368421052631579,0.0,0.0,0.27702702702702703,0.0,0.7628850260747336,0.0,0.918918918918919,0.0,0.025362318840579712,0.5854216116857773,0.5854216116857773,0.0,0.0,0.95,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.5851693625702103,1.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.7716128784328351,0.9461049199959864
49,A Wild Pyke,1,100.0,1026.887245034667,1.0,663.1145988706563,3.5294117647058822,0.5555555555555556,3.0,0.0,0.0,85.0,0.0,0.1070104265276725,0.0,28.0,0.0,555.0,1753.0,1753.0,0.0,0.0,32.0,17.0,0.0,,,58888.0,29051.0,0.0,0.0,0.0,48.0,,2628.0,0.0,1.0,0.2219449806422928,664.0,18.0,,0.0,0.0,216.0,0.0,0.0,1.0958904109589045,0.2526636225266362,aram,0.0,1.0,0.30886500173091447,0.05555555555555555,0.423203067046861,0.38491048593350385,0.40495789320684983,0.05263157894736842,0.0,0.0,0.5472972972972973,0.0,0.20793373909549775,0.0,0.6216216216216216,0.0,1.0,0.45129467250886884,0.45129467250886884,0.0,0.0,1.0,1.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.5113636363636364,,1.0,0.0,0.5,0.6124915077349562,1.0,1.0,,0.0,0.0,0.4426229508196721,0.0,0.0,0.22839140218136714,0.7290738356638577
